"","Proyecto","Temporada","Codigo","Codigo_Corto","Nombre","Nombre_Completo","Fecha","Hora","Norte","Este","Cota","Zona","Lugar","Distrito","Provincia","Vertiente","Cuenca","Subcuenca","Microcuenca","Tipo_Fuente","Clase_Fuente","Uso","PFQ","T.Analisis","Muestreo","Monitoreo","Blanco","Estandar","Duplicado","Asp_Geologico","Desc_Litologica","Morfologia","Pendiente","Caudal","Color","Olor","T_Fuente","T_Ambiente","pH","pH_mV","Eh","ORP_mv","CE_uS_cm","TDS_mg_L","TDS_ppt","Salinidad_PSU","Resistividad_Kohm-cm","OD_mgL","OD_Sat.","Precipitados","Algas_plantas","Basurales","Animales","Letrinas_Sítios","Poblacion","Pasivos_Ambientales","Act_Antropica","Alt.Geo.Nat","Ev.Meteo","Viento","Foto","Observaciones","Realizado_por","Alcalinidad_mgCaCO3_L","CO3_menos_2_mg_L","HCO3_menos","F","Cl","NO3_menos_1","NO3_menos_1_como_N","SO4_menos_2","NO2_menos_1","NO2_menos_1_como_N","Na_dis","Mg_dis","K_dis","Ca_dis","Sr_dis","Li_dis","Si_dis","SiO2 _dis","Ag_dis","Al_dis","As_dis","B_dis","Ba_dis","Be_dis","Bi_dis","Cd_dis","Ce_dis","Co_dis","Cr_dis","Cu_dis","Fe_dis","Hg_dis","La_dis","Mn_dis","Mo_dis","Ni_dis","Pb_dis","S_dis","Sb_dis","Se_dis","Sn_dis","Th_dis","Ti_dis","Tl_dis","U_dis","V_dis","W_dis","Y_dis","Zn_dis","Na_tot","Mg_tot","K_tot","Ca_tot","Sr_tot","Li_tot","Si_tot","SiO2_tot","Ag_tot","Al_tot","As_tot","B_tot","Ba_tot","Be_tot","Bi_tot","Cd_tot","Ce_tot","Co_tot","Cr_tot","Cu_tot","Fe_tot","Hg_tot","La_tot","Mn_tot","Mo_tot","Ni_tot","Pb_tot","S_tot","Sb_tot","Se_tot","Sn_tot","Th_tot","Ti_tot","Tl_tot","U_tot","V_tot","W_tot","Y_tot","Zn_tot","Ca_meq_l","Mg_meq_l","Na_meq_l","K_meq_l","Total_meq_l...156","HCO3_meq_l","CO3_meq_l","SO4_meq_l","Cl_meq_l","Total_meq_l...161","BI_per","Ca_per","Mg_per","Na_plus_K_per","HCO3_plus_CO3_per","SO4_per","Cl_per","HIDROTIPO","As_com","As_ran","B_com","B_ran","Cu_com","Cu_ran","Fe_com","Fe_ran","Mn_com","Mn_ran","pH_ran","CE_ran","Ti_com","Ti_ran","Zn_com","Zn_ran","Ni_com","Ni_ran"
"47","GA47C","Avenida","13491-19-SW-164","SW-164","Sipino","Río Sipino",2019-04-30,1899-12-31 15:02:00,8266752,211166,3447,"19 S","Achoma","Achoma","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Sedimentario/Depósito superficial","En la base del río tenemos cantos y bloques polimícticos de hasta 1 m de diámetro. En la margen izquierda afloran tobas andesíticas compactos o soldados del Complejo Volcánico Hualca Hualca. En la margen derecha  tenemos estratos de areniscas de grano medio que corresponden a la Fm.Colca","Valle Fluvial","Muy Baja",30,"Incoloro","Inodoro",16.2,NA,8.42,53.6,NA,299.8,270,132.8,NA,0.178,3.704,6.51,98.6,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","Sí, moderado","879889","El punto de muestreo se encuentra cerca a la carretera principal (ChivayCabanaconde)","I. Becerra y J. Ortiz","80.599999999999994","<1","80","0.5","3.7",NA,NA,44.2,NA,NA,16.1,7.5,6.7,20.7,0.1737,"<0.0004",20.7009345794392,44.3,"<0.0003","2.4E-2","3.0000000000000001E-3","0.08",0.0319,"<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","4.0000000000000002E-4","<0.001","2.7000000000000001E-3","0.37","<0.020","<0.0002","2.1600000000000001E-2","1.1000000000000001E-3","1E-3","<0.0005",14.9,"<0.0008","<0.002","<0.0005","<0.0002","2E-3","<0.0001","2.9999999999999997E-4","6.1999999999999998E-3","<0.0005","<0.0005","6.0000000000000001E-3",20.1,9,8,21.1,0.1791,"1.5E-3",25.2803738317757,54.1,"<0.0003","0.22500000000000001","3.0000000000000001E-3","0.1",0.0396,"<0.0002","<0.0002","2.9999999999999997E-4","5.9999999999999995E-4","5.9999999999999995E-4","2E-3","3.8999999999999998E-3","0.57999999999999996","<0.020","2.9999999999999997E-4","2.3300000000000001E-2","1.1999999999999999E-3","1.6000000000000001E-3","3.0000000000000001E-3",17.3,"<0.0008","<0.002","<0.0005","<0.0002","8.6E-3","2.0000000000000001E-4","2.9999999999999997E-4","6.4999999999999997E-3","<0.0005","<0.0005","8.9999999999999993E-3",1.035,0.617283950617284,0.7,0.171355498721228,2.52363944933851,1.31147540983607,0,0.920833333333333,0.104372355430183,2.33668109859958,3.84662593536641,41.0121976921581,24.4600689999154,34.5277333079266,56.1255624750017,39.4077451940364,4.46669233096188,"Bicarbonatada cálcica",0.003,"Moderado",0.08,"Alto",0.0027,"Alto",0.37,"Muy Alto",0.0216,"Alto","Alto","Moderado",0.002,"Alto",0.006,"Moderado",0.001,"Alto"
"48","GA47C","Avenida","13491-19-SW-165","SW-165","Picomayo","Río Picomayo",2019-04-30,1899-12-31 15:10:00,8269426,209031,3461,"19 S","Marcapampa","Ichupampa","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Río","Agropecuario","Sí","Químico","Original",NA,NA,NA,NA,"Depósito superficial","El río corta una profunda terraza aluvial a manera de cañón de unos 300 metros de profundidad de suelo limoarenoso con bloques angulosos de un antiguo cono de deyección. En la base bloques de hasta 3 metros de diámetro con depósitos de arenas finas, medias y gruesas, cantos de 5 a 25 cm angulosos a subangulosos.","Valle Fluvial","Baja",NA,"Incoloro","Inodoro",12.9,NA,7.8,47.5,NA,307.4,172.2,85.2,NA,0.13,5.814,7.26,105,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","Sí",NA,"Ninguna","J. Moreno y M. Huaripata","51.1","<1","51","<0.2","0.4",NA,NA,28.1,NA,NA,7.2,4.1,2.2,15,0.1657,"<0.0004",11.7289719626168,25.1,"<0.0003","8.0000000000000002E-3","2E-3","<0.05",0.0341,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","2.7000000000000001E-3","0.04","<0.020","<0.0002","3.7000000000000002E-3","4.0000000000000002E-4","<0.0007","<0.0005",9.5,"<0.0008","<0.002","<0.0005","<0.0002","6.9999999999999999E-4","<0.0001","2.0000000000000001E-4","2.3E-3","<0.0005","<0.0005","5.0000000000000001E-3",9.9,5.4,2.8,15.9,0.1794,"<0.0004",15.607476635514,33.4,"<0.0003","0.16800000000000001","2E-3","<0.05",0.0401,"<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","<0.0002","2E-3","3.7000000000000002E-3","0.17","<0.020","<0.0002","9.4000000000000004E-3","5.0000000000000001E-4","<0.0007","2.8999999999999998E-3",12.2,"<0.0008","<0.002","<0.0005","<0.0002","3.5999999999999999E-3","1E-4","2.0000000000000001E-4","2.3999999999999998E-3","<0.0005","<0.0005","5.0000000000000001E-3",0.75,0.337448559670782,0.31304347826087,0.0562659846547315,1.45675802258638,0.836065573770492,0,0.585416666666667,0.0112834978843441,1.4327657383215,0.830319673763193,51.4841853191529,23.1643522423623,25.3514624384848,58.3532639990366,40.8592033581489,0.787532642814509,"Bicarbonatada cálcica",0.002,"Moderado",0.016949789721598,"Bajo",0.0027,"Alto",0.04,"Alto",0.0037,"Moderado","Moderado","Bajo",7e-04,"Bajo",0.005,"Moderado",NA,NA
"49","GA47C","Avenida","13491-19-SW-166","SW-166","Pucca Moco","Quebrada Pucca Moco",2019-04-30,1899-12-31 15:38:00,8265588,213181,3507,"19 S","Pucca Moco","Achoma","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Quebrada","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Sedimentario/Depósito superficial","En la base de la quebrada observamos cantos y bloques de hasta 50 cm de diámetro. En ambos márgenes de la quebrada afloran conglomerados de la Fm.Colca","Altiplanicie sedimentaria","Muy Baja",NA,"Incoloro","Inodoro",15.1,NA,8.01,31.6,NA,302.4,234.4,115.4,NA,0.163,4.266,6.66,102,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No","895900","El punto de muestreo está cercano a una obra de infraestructura (puente) y al costado de una trocha carrozable","I. Becerra y J. Ortiz","45.8","<1","45","<0.2","38.700000000000003",NA,NA,14.4,NA,NA,24.1,3,5.8,11.9,0.2057,"3.78E-2",12.9906542056075,27.8,"<0.0003","2.3E-2","0.01","0.22",0.0356,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","2E-3","0.02","<0.020","<0.0002","1E-3","5.9999999999999995E-4","<0.0007","<0.0005",4.9,"<0.0008","<0.002","<0.0005","<0.0002","2.3999999999999998E-3","<0.0001","<0.0001","3.0000000000000001E-3","<0.0005","<0.0005","4.0000000000000001E-3",28.6,3.3,6.5,12.2,0.2203,"4.19E-2",14.8598130841121,31.8,"<0.0003","0.36299999999999999","0.01","0.26",0.0466,"<0.0002","<0.0002","<0.0002","5.9999999999999995E-4","4.0000000000000002E-4","2E-3","2E-3","0.19","<0.020","2.9999999999999997E-4","5.7000000000000002E-3","6.9999999999999999E-4","<0.0007","2.2000000000000001E-3",5,"<0.0008","<0.002","<0.0005","<0.0002","1.0999999999999999E-2","<0.0001","1E-4","3.3E-3","<0.0005","<0.0005","5.0000000000000001E-3",0.595,0.246913580246914,1.04782608695652,0.148337595907928,2.03807726311136,0.737704918032787,0,0.3,1.0916784203103,2.12938333834308,-2.19092833654753,29.1941827117811,12.1150255054595,58.6907917827593,34.6440636004417,14.0885858641796,51.2673505353786,"Clorurada sódica",0.01,"Alto",0.22,"Alto",0.002,"Alto",0.02,"Moderado",0.001,"Bajo","Moderado","Moderado",0.0024,"Alto",0.004,"Bajo",NA,NA
"50","GA47C","Avenida","13491-19-SW-167","SW-167","Colca","Río Colca",2019-04-30,1899-12-31 16:15:00,8267179,213574,3316,"19 S","Pampajashi","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Depósito superficial","Extensos y profundos depósitos aluviales de suelos limosos, limoarenosos con arenas finas, medias y gruesas, en la base bloques de hasta 5 m de diámetro angulosos, subangulosos y redondeados. Hacia el lado de las fuentes termales se observa afloramiento de  lavas volcánicas.","Valle Fluvial","Muy Baja",NA,"Incoloro","Inodoro",15.1,NA,8.51,80.8,NA,317.5,555.6,273.1,NA,0.315,1.797,6.38,95.4,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","Sí",NA,"Ninguna","J. Moreno y M. Huaripata","96.5","2","95","<0.2","88.9",NA,NA,38,NA,NA,62.4,5.2,6.3,24.5,0.4695,"0.19320000000000001",14.3457943925234,30.7,"<0.0003","1.4E-2","2.5000000000000001E-2","0.71",0.0406,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","2E-3","0.01","<0.020","<0.0002","1.2800000000000001E-2","1E-3","<0.0007","<0.0005",12.8,"<0.0008","<0.002","<0.0005","<0.0002","3.5999999999999999E-3","1E-4","6.9999999999999999E-4","4.4999999999999997E-3","8.9999999999999998E-4","<0.0005","4.0000000000000001E-3",76.8,5.8,6.9,25.4,0.4742,"0.19750000000000001",16.588785046729,35.5,"<0.0003","0.13500000000000001","2.7E-2","0.82",0.0425,"<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","4.0000000000000002E-4","2E-3","2.2000000000000001E-3","0.09","<0.020","<0.0002","1.4999999999999999E-2","1.1999999999999999E-3","<0.0007","2.8999999999999998E-3",13.9,"<0.0008","<0.002","<0.0005","5.9999999999999995E-4","9.7000000000000003E-3","2.0000000000000001E-4","8.9999999999999998E-4","4.7000000000000002E-3","1.1999999999999999E-3","<0.0005","4.0000000000000001E-3",1.225,0.42798353909465,2.71304347826087,0.161125319693095,4.52715233704861,1.55737704918033,0.0666666666666667,0.791666666666667,2.50775740479549,4.92346778730915,-4.19353910162024,27.0589524892952,9.4537030616837,63.4873444490211,32.9857690961881,16.0794525498326,50.9347783539794,"Clorurada sódica",0.025,"Alto",0.71,"Muy Alto",0.002,"Alto",0.01,"Bajo",0.0128,"Alto","Muy Alto","Alto",0.0036,"Muy Alto",0.004,"Bajo",NA,NA
"51","GA47C","Avenida","13491-19-SW-170","SW-170","Ccayachapa","Quebrada Ccayachapa",2019-05-01,1899-12-31 07:30:00,8276930,221831,3891,"19 S","Ccachape","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Agropecuario","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","La quebrada se abre en flujos de lava volcánica en ambos márgenes y en la parte superior. En la base se extiende una extensa terraza aluvial con suelo arenolimoso y arenoarcilloso, en el lecho del río arenas finas medias y gruesas con bloques de 5 a 50 cm angulosos a subangulosos.","Valle Fluvial","Baja",NA,"Incoloro","Inodoro",6,NA,7.13,26.6,NA,89.7,55.92,27.94,NA,0.075,17.84,7.61,101.6,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No",NA,"Es captado con canal para el regadío de plantaciones","J. Moreno y M. Huaripata","24.1","<1","24","<0.2","0.2",NA,NA,3.4,NA,NA,3,1.4,2.4,3.9,0.0376,"<0.0004",14.5327102803738,31.1,"<0.0003","1.7999999999999999E-2","<0.001","<0.05",0.0206,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","3.8E-3","0.13","<0.020","<0.0002","1E-3","<0.0002","<0.0007","<0.0005",1.2,"<0.0008","<0.002","<0.0005","<0.0002","1.1999999999999999E-3","<0.0001","<0.0001","1.4E-3","<0.0005","<0.0005","1.2E-2",3.6,1.6,2.6,4.1,0.0453,"<0.0004",17.1495327102804,36.7,"<0.0003","4.2999999999999997E-2","<0.001","<0.05",0.0238,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","1.72E-2","0.2","<0.020","<0.0002","3.8E-3","2.0000000000000001E-4","<0.0007","<0.0005",1.4,"<0.0008","<0.002","<0.0005","<0.0002","2E-3","<0.0001","<0.0001","1.6999999999999999E-3","<0.0005","<0.0005","1.6E-2",0.195,0.11522633744856,0.130434782608696,0.0613810741687979,0.502042194226053,0.39344262295082,0,0.0708333333333333,0.00564174894217207,0.469917705226325,3.30512493548631,38.8413568107779,22.9515245478903,38.2071186413318,83.725856373368,15.073561294997,1.20058233163504,"Bicarbonatada cálcica",0.000373192558473383,"Bajo",0.0186452339027712,"Bajo",0.0038,"Muy Alto",0.13,"Muy Alto",0.001,"Bajo","Bajo","Bajo",0.0012,"Bajo",0.012,"Alto",NA,NA
"52","GA47C","Avenida","13491-19-SW-172","SW-172","Colca","Río Colca",2019-05-01,1899-12-31 08:35:00,8280416,225733,3733,"19 S","Tuti","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En las partes altas lavas volcánicas en la base (lecho de río) acumulación de arenas finas, medias y gruesas. Cantos de 10 cm a 25 cm angulosos, subangulosos y redondeados en el lecho del río. En ambos márgenes  bloques de hasta 2 m de diámetro de lavas volcánicas.","Valle","Muy Baja",NA,"Incoloro","Inodoro",11.5,NA,7.71,50.7,NA,181.3,437.9,215.1,NA,0.254,2.283,7.68,110.7,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No",NA,"Existen filtraciones de agua a la margen derecha dando al suelo un teñido amarillento posiblemente de aguas servidas de las poblaciones aledañas, 
con olor ligeramente penetrante.","J. Moreno y M. Huaripata","67.900000000000006","<1","67","<0.2","75.5",NA,NA,20,NA,NA,43.3,4,3.8,18.8,0.3961,"8.09E-2",9.39252336448598,20.1,"<0.0003","1.0999999999999999E-2","0.02","0.39",0.0331,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","3.8E-3","0.02","<0.020","<0.0002","3.0999999999999999E-3","8.0000000000000004E-4","<0.0007","<0.0005",6.8,"<0.0008","<0.002","<0.0005","<0.0002","4.1000000000000003E-3","<0.0001","2.9999999999999997E-4","2.2000000000000001E-3","<0.0005","<0.0005","5.0000000000000001E-3",56.2,4.8,4.5,21.3,0.4432,"9.2399999999999996E-2",11.7289719626168,25.1,"<0.0003","3.7999999999999999E-2","2.5000000000000001E-2","0.5",0.0401,"<0.0002","<0.0002","2.0000000000000001E-4","<0.0002","4.0000000000000002E-4","<0.001","3.0999999999999999E-3","0.06","<0.020","<0.0002","6.1000000000000004E-3","8.9999999999999998E-4","1.1999999999999999E-3","1.8E-3",8.4,"<0.0008","<0.002","<0.0005","<0.0002","4.4999999999999997E-3","<0.0001","2.9999999999999997E-4","2.3999999999999998E-3","<0.0005","<0.0005","7.0000000000000001E-3",0.94,0.329218106995885,1.88260869565217,0.0971867007672634,3.24901350341532,1.09836065573771,0,0.416666666666667,2.12976022566996,3.64478754807433,-5.74101343660746,28.9318588245904,10.1328636107488,60.9352775646608,30.1351077737853,11.4318505858265,58.4330416403882,"Clorurada sódica",0.02,"Alto",0.39,"Alto",0.0038,"Muy Alto",0.02,"Moderado",0.0031,"Moderado","Moderado","Moderado",0.0041,"Muy Alto",0.005,"Moderado",NA,NA
"53","GA47C","Avenida","13491-19-SW-173","SW-173","Choquepampa","Quebrada Choquepampa",2019-05-01,1899-12-31 09:50:00,8277217,224745,3865,"19 S","Choquepampa","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Agropecuario","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En ambos márgenes la quebrada se abre a través de flujos de lava volcánicos. En la base extensas terrazas aluviales a manera de andenes aprovechados para sembrío y riego. Terraza de material aluvial, fluvioglaciar con cantos angulosos y subangulosos.","Valle fluvial","Baja",NA,"Incoloro","Inodoro",11.1,NA,7.49,41.9,NA,246.3,116.9,57.76,NA,0.104,8.555,7.6,110,"No","No","No","No","no","Rural","No","Agropecuario","No","Ninguno","No",NA,"Fue tomada en el canal, es captado para regadío de la población de Canacota, en su totalidad","J. Moreno y M. Huaripata","55.2","<1","55","<0.2","0.6",NA,NA,6.2,NA,NA,4.2,3.6,2.2,10.9,0.1224,"<0.0004",12.8504672897196,27.5,"<0.0003","<0.005","2E-3","<0.05",0.024,"<0.0002","<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","1E-3","1.1999999999999999E-3","<0.01","<0.020","<0.0002","<0.0002","2.0000000000000001E-4","<0.0007","<0.0005",2.1,"<0.0008","<0.002","<0.0005","<0.0002","<0.0006","<0.0001","<0.0001","6.6E-3","<0.0005","<0.0005","2E-3",5.3,4.4,2.6,12.3,0.1311,"<0.0004",15.8411214953271,33.9,"<0.0003","4.2000000000000003E-2","3.0000000000000001E-3","0.06",0.0308,"<0.0002","<0.0002","1.9E-3","<0.0002","1.9E-3","2E-3","3.3E-3","0.02","<0.020","<0.0002","5.0000000000000001E-4","2.9999999999999997E-4","<0.0007","1.4E-3",2.7,"<0.0008","<0.002","<0.0005","<0.0002","1.6999999999999999E-3","<0.0001","1E-4","7.0000000000000001E-3","<0.0005","<0.0005","5.0000000000000001E-3",0.545,0.296296296296296,0.182608695652174,0.0562659846547315,1.0801709766032,0.901639344262295,0,0.129166666666667,0.0169252468265162,1.04773125775548,1.5244929171993,50.4549753515739,27.4304996814537,22.1145249669725,86.0563563020778,12.3282249823658,1.61541871555638,"Bicarbonatada cálcica",0.002,"Moderado",0.0204656133122625,"Bajo",0.0012,"Moderado",0.00323622805958201,"Bajo",0.000126995082519021,"Bajo","Moderado","Bajo",0.000341147897371302,"Bajo",0.002,"Bajo",NA,NA
"54","GA47C","Avenida","13491-19-SW-174","SW-174","Colca","Río Colca",2019-05-01,1899-12-31 11:00:00,8278250,224952,3694,"19 S","Canocota","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","A la margen derecha lavas volcánicas (cañón), a la margen izquierda las lavas afloran por niveles recubiertos por material aluvial fluvial (suelo arenolimoso, arenoarcilloso). En la base (lecho del río) grandes bloques de hasta 6 m de diámetro de lavas y cantos rodados. Depósitos de arenas muy finas, medias y gruesas con cantos de 3  a 13 cm angulosos, subangulosos y redondeados.","Valle encañonado","Muy Baja",NA,"Incoloro","Inodoro",14,NA,8.16,69.9,NA,315,435.9,213.5,NA,0.255,2.3,7.05,107.9,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No",NA,"Existen filtraciones probablemente de aguas servidas de la población de Canacote y/o regadíos","J. Moreno y M. Huaripata","72.400000000000006","<1","71","<0.2","74.2",NA,NA,21.2,NA,NA,44.9,4.5,4.1,21.4,0.3908,"7.6799999999999993E-2",10.0467289719626,21.5,"<0.0003","1.0999999999999999E-2","0.02","0.38",0.0337,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","3.3999999999999998E-3","0.02","<0.020","<0.0002","3.2000000000000002E-3","8.0000000000000004E-4","<0.0007","<0.0005",7.1,"<0.0008","<0.002","<0.0005","<0.0002","3.5000000000000001E-3","<0.0001","2.0000000000000001E-4","2.3999999999999998E-3","<0.0005","<0.0005","4.0000000000000001E-3",54.5,5.2,4.5,22.6,0.4501,"9.06E-2",11.7289719626168,25.1,"<0.0003","3.9E-2","2.1999999999999999E-2","0.5",0.042,"<0.0002","<0.0002","2.0000000000000001E-4","<0.0002","2.9999999999999997E-4","<0.001","3.2000000000000002E-3","0.04","<0.020","<0.0002","6.1999999999999998E-3","8.9999999999999998E-4","1.2999999999999999E-3","1.6999999999999999E-3",8.3,"<0.0008","<0.002","<0.0005","<0.0002","4.3E-3","<0.0001","2.9999999999999997E-4","2.5999999999999999E-3","<0.0005","<0.0005","7.0000000000000001E-3",1.07,0.37037037037037,1.95217391304348,0.104859335038363,3.49740361845221,1.16393442622951,0,0.441666666666667,2.09308885754584,3.69868995044201,-2.79716112725217,30.5941240054396,10.5898663916371,58.8160096029234,31.4688292834713,11.9411649147257,56.590005801803,"Clorurada sódica",0.02,"Alto",0.38,"Alto",0.0034,"Muy Alto",0.02,"Moderado",0.0032,"Moderado","Alto","Moderado",0.0035,"Alto",0.004,"Bajo",NA,NA
"55","GA47C","Avenida","13491-19-SW-175","SW-175","Colca","Río Colca",2019-05-01,1899-12-31 12:10:00,8271285,221674,3600,"19 S","La Calera","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","El río se abre paso sobre lavas volcánicas erosionadas, en la base terrazas aluviales, en el lecho del río con depósitos de material arenas finas, medias y  gruesas, con cantos angulosos y subangulosos, en las orillas bloques desprendidos de lava de hasta 5 m de diámetro.","Valle fluvial","Muy Baja",NA,"Incoloro","Inodoro",15,NA,7.94,60.9,NA,312,502,247.5,NA,0.289,1.989,7.86,123.7,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No",NA,"Ninguna","J. Moreno y M. Huaripata","77.7","1","77","<0.2","90.2",NA,NA,22.9,NA,NA,53.8,4.4,4.8,20.9,0.4335,"0.1201",9.7196261682243,20.8,"<0.0003","1.2999999999999999E-2","2.7E-2","0.6",0.0331,"<0.0002","<0.0002","<0.0002","<0.0002","2.9999999999999997E-4","<0.001","1.5E-3","0.02","<0.020","<0.0002","1.2800000000000001E-2","8.0000000000000004E-4","<0.0007","<0.0005",8,"<0.0008","<0.002","<0.0005","<0.0002","4.0000000000000001E-3","<0.0001","2.9999999999999997E-4","2.8E-3","<0.0005","<0.0005","3.0000000000000001E-3",65.5,5,4.9,21.7,0.4862,"0.1358",11.214953271028,24,"<0.0003","0.114","2.9000000000000001E-2","0.77",0.0478,"<0.0002","<0.0002","5.0000000000000001E-4","<0.0002","5.9999999999999995E-4","1E-3","2.5000000000000001E-3","7.0000000000000007E-2","<0.020","<0.0002","3.0099999999999998E-2","1E-3","<0.0007","1.4E-3",9.3,"<0.0008","<0.002","<0.0005","<0.0002","6.4999999999999997E-3","<0.0001","4.0000000000000002E-4","3.0999999999999999E-3","<0.0005","<0.0005","6.0000000000000001E-3",1.045,0.362139917695473,2.33913043478261,0.122762148337596,3.86903250081568,1.26229508196721,0.0333333333333333,0.477083333333333,2.54442877291961,4.31714052155349,-5.47396224723479,27.0093363077123,9.35996060046345,63.6307030918242,30.0112634469986,11.0509104568516,58.9378260961497,"Clorurada sódica",0.027,"Muy Alto",0.6,"Muy Alto",0.0015,"Moderado",0.02,"Moderado",0.0128,"Alto","Moderado","Alto",0.004,"Muy Alto",0.003,"Bajo",NA,NA
"56","GA47C","Avenida","13491-19-SW-176","SW-176","Colca","Río Colca",2019-05-01,1899-12-31 13:25:00,8274607,223204,3622,"19 S","Taquipalca","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En las partes superiores de ambas márgenes afloran rocas volcánicas (lavas en la parte media formando un encañonamiento de la quebrada, Terrazas aluviales de suelo areno arcilloso y arenolimoso. En la base (lecho del río) depósitos aluviales con arenas finas, medias y gruesas y cantos de 5 cm a 80 cm. Bloques desprendidos a ambos márgenes angulosos y subangulosos de hasta 3 m de diámetro.","Valle fluvial","Muy Baja",NA,"Incoloro","Inodoro",13.5,NA,8.04,64.6,NA,261.1,421.5,207,NA,0.249,2.371,7.43,114.9,"No","No","No","No","no","Rural","no","Ninguno","No","Ninguno","No",NA,"Ninguna","J. Moreno y M. Huaripata","70.3","1","69","<0.2","71.2",NA,NA,20.1,NA,NA,41.7,4.2,3.8,19.1,0.3839,"7.6899999999999996E-2",9.4392523364486,20.2,"<0.0003","8.0000000000000002E-3","0.02","0.38",0.0376,"<0.0002","<0.0002","<0.0002","<0.0002","2.9999999999999997E-4","<0.001","1.4E-3","0.01","<0.020","<0.0002","2.3E-3","8.0000000000000004E-4","<0.0007","5.9999999999999995E-4",7,"<0.0008","<0.002","<0.0005","<0.0002","3.3E-3","<0.0001","2.9999999999999997E-4","2.7000000000000001E-3","<0.0005","<0.0005","3.0000000000000001E-3",53.5,5.3,4.5,22.2,0.4304,"9.1600000000000001E-2",12.0093457943925,25.7,"<0.0003","0.108","2.1000000000000001E-2","0.5",0.0382,"<0.0002","<0.0002","4.0000000000000002E-4","<0.0002","4.0000000000000002E-4","2E-3","2.5000000000000001E-3","7.0000000000000007E-2","<0.020","<0.0002","4.4000000000000003E-3","1E-3","<0.0007","1.6999999999999999E-3",8.4,"<0.0008","<0.002","<0.0005","<0.0002","5.7999999999999996E-3","<0.0001","4.0000000000000002E-4","2.8999999999999998E-3","<0.0005","<0.0005","4.0000000000000001E-3",0.955,0.345679012345679,1.81304347826087,0.0971867007672634,3.21090919137381,1.13114754098361,0.0333333333333333,0.41875,2.00846262341326,3.5916934977302,-5.59762672846236,29.7423546752936,10.7657673183145,59.4918780063919,32.4214990798308,11.6588456187766,55.9196553013926,"Clorurada sódica",0.02,"Alto",0.38,"Alto",0.0014,"Moderado",0.01,"Bajo",0.0023,"Bajo","Alto","Moderado",0.0033,"Alto",0.003,"Bajo",NA,NA
